"ID","PROLIFIC_PID","counterScenarios","vignette_order_position","vignette_id","condition_FutureSociety","pe1","pe2","pe3","pe4","att_ideal","att_beneficial","att_utopian","att_desirable","att_innovative","att_live_in","para_countclicks","time_run","time_render","time_show"
110,"6a1a50ad3e0e62d7abe2bfbf",1,2,"moderngreen","moderngreen","2","3","5","5","5","6","5","5","3","5",2,285545,285562,285576
110,"6a1a50ad3e0e62d7abe2bfbf",2,3,"futurist","futurist","2","2","3","4","3","5","2","4","5","3",3,376305,376320,376334
110,"6a1a50ad3e0e62d7abe2bfbf",3,4,"anarchic","anarchic","6","6","6","6","6","6","6","6","6","6",0,425526,425543,425567
110,"6a1a50ad3e0e62d7abe2bfbf",4,5,"religious","religious","1","1","5","5","1","1","1","1","1","1",1,470557,470574,470588
110,"6a1a50ad3e0e62d7abe2bfbf",5,6,"lawBased","lawBased","6","6","6","6","5","6","2","5","5","4",0,508788,508803,508817
110,"6a1a50ad3e0e62d7abe2bfbf",6,7,"aicentered","aicentered","5","5","5","5","1","5","1","1","4","1",2,553447,553463,553476
111,"6a1b94860a6c2c63ea9f27a5",0,1,"moderngreen","moderngreen","3","3","4","2","3","3","4","2","5","2",1,211865,211896,212025
111,"6a1b94860a6c2c63ea9f27a5",1,2,"primitivist","primitivist","4","4","5","5","4","5","4","3","5","3",1,338789,338810,338819
111,"6a1b94860a6c2c63ea9f27a5",2,3,"lawBased","lawBased","6","6","6","6","4","5","2","4","2","4",2,430133,430162,430174
111,"6a1b94860a6c2c63ea9f27a5",3,4,"religious","religious","2","2","1","1","1","1","1","1","3","1",3,495144,495169,495180
111,"6a1b94860a6c2c63ea9f27a5",4,5,"anarchic","anarchic","5","4","4","5","3","4","1","2","5","2",1,537922,537948,537959
111,"6a1b94860a6c2c63ea9f27a5",5,6,"futurist","futurist","3","4","4","4","4","5","3","4","3","4",1,612232,612257,612269
111,"6a1b94860a6c2c63ea9f27a5",6,7,"aicentered","aicentered","1","1","1","1","1","1","1","1","1","1",0,673693,673720,673732
113,"6a089cf8a4518f41f3a55ccd",0,1,"primitivist","primitivist","1","1","1","1","1","1","1","1","1","1",0,180488.199999928,180494.526,180494.526
113,"6a089cf8a4518f41f3a55ccd",1,2,"futurist","futurist","5","4","5","5","2","5","3","5","7","5",0,253849.199999928,253848.262,253856.6
113,"6a089cf8a4518f41f3a55ccd",2,3,"aicentered","aicentered","1","1","1","1","1","1","1","1","1","1",0,310118.299999952,310126.992,310127.1
113,"6a089cf8a4518f41f3a55ccd",3,4,"moderngreen","moderngreen","3","3","3","4","2","5","1","5","5","3",0,352384.399999976,352393.356,352393.5
113,"6a089cf8a4518f41f3a55ccd",4,5,"anarchic","anarchic","1","1","1","1","1","1","1","1","1","1",0,414428.899999976,414430.7,414439
113,"6a089cf8a4518f41f3a55ccd",5,6,"lawBased","lawBased","7","7","7","7","7","7","7","7","7","7",0,481713.600000024,481713.262,481721.7
113,"6a089cf8a4518f41f3a55ccd",6,7,"religious","religious","1","1","1","1","1","1","1","1","1","1",0,533819.600000024,533821.418,533821.418
114,"69614f58c570d5c7dddaee3c",0,1,"moderngreen","moderngreen","5","2","5","5","3","5","3","5","5","5",2,161793.900000006,161801.33,161817
114,"69614f58c570d5c7dddaee3c",1,2,"primitivist","primitivist","2","2","2","2","2","1","1","2","1","2",0,238209.300000004,238216.824,238232.5
114,"69614f58c570d5c7dddaee3c",2,3,"anarchic","anarchic","5","3","3","5","4","5","2","5","3","3",0,279127.900000006,279132.924,279133
114,"69614f58c570d5c7dddaee3c",3,4,"aicentered","aicentered","4","2","2","2","2","2","2","3","5","2",0,321789.800000004,321798.6,321815
114,"69614f58c570d5c7dddaee3c",4,5,"futurist","futurist","5","5","5","4","5","6","3","5","6","6",2,381959.100000001,381964.866,381981.6
114,"69614f58c570d5c7dddaee3c",5,6,"lawBased","lawBased","5","5","5","5","5","5","5","4","5","5",0,500349.300000004,500345.892,500362.1
114,"69614f58c570d5c7dddaee3c",6,7,"religious","religious","6","5","6","6","6","7","3","6","4","6",0,598670.100000001,598677.698,598694.1
115,"6a0a96921b2257d981246dcd",0,1,"anarchic","anarchic","5","5","6","6","5","6","5","6","6","5",0,181478.9,181480.294,181480.294
115,"6a0a96921b2257d981246dcd",1,2,"futurist","futurist","6","6","6","7","7","7","6","7","7","7",0,240744.3,240746.922,240746.922
115,"6a0a96921b2257d981246dcd",2,3,"moderngreen","moderngreen","6","5","6","6","7","7","7","7","7","7",0,286187.5,286196.866,286213.5
115,"6a0a96921b2257d981246dcd",3,4,"primitivist","primitivist","5","5","5","6","6","6","5","6","7","6",0,324781.7,324780.164,324796.7
115,"6a0a96921b2257d981246dcd",4,5,"lawBased","lawBased","5","5","5","5","5","6","5","6","6","5",0,374250.9,374262.9,374280.1
115,"6a0a96921b2257d981246dcd",5,6,"aicentered","aicentered","2","6","2","2","1","1","1","1","2","1",0,419819.1,419830.1,419846.7
115,"6a0a96921b2257d981246dcd",6,7,"religious","religious","1","6","6","6","1","1","1","1","1","1",0,457646.3,457646.766,457663.4
116,"6a1bb4b5eb9883bf7626d6df",0,1,"primitivist","primitivist","5","4","4","4","2","2","2","2","2","1",1,456325.699999809,456345.434,456345.434
116,"6a1bb4b5eb9883bf7626d6df",1,2,"anarchic","anarchic","5","5","5","5","3","5","5","4","4","5",0,576101.299999952,576096.96,576113.4
116,"6a1bb4b5eb9883bf7626d6df",2,3,"aicentered","aicentered","4","4","4","4","1","1","1","1","1","1",0,669236.399999857,669231.63,669247.8
116,"6a1bb4b5eb9883bf7626d6df",3,4,"religious","religious","4","4","4","4","1","2","1","1","1","1",1,726924.199999809,726932.086,726948.4
116,"6a1bb4b5eb9883bf7626d6df",4,5,"futurist","futurist","5","5","5","5","5","5","5","5","7","5",1,761413.399999857,761415.62,761415.62
116,"6a1bb4b5eb9883bf7626d6df",5,6,"moderngreen","moderngreen","6","6","6","5","5","6","5","5","6","3",4,813854.599999905,813849.5,813866.1
116,"6a1bb4b5eb9883bf7626d6df",6,7,"lawBased","lawBased","5","3","3","3","2","5","1","2","2","1",4,872217.5,872216.892,872216.892
118,"6a124cb04da4df8e5924d495",0,1,"religious","religious","7","7","7","6","4","7","6","4","3","5",0,337815.600000001,337816.67,337830.7
118,"6a124cb04da4df8e5924d495",1,2,"aicentered","aicentered","3","6","6","3","1","1","1","1","4","1",0,432696.699999999,432710.13,432726.7
118,"6a124cb04da4df8e5924d495",2,3,"futurist","futurist","3","5","5","2","3","5","1","3","6","5",0,495013.600000001,495008.632,495024.9
118,"6a124cb04da4df8e5924d495",3,4,"anarchic","anarchic","6","6","6","4","4","5","4","4","6","5",0,563834.199999999,563833.026,563849.4
118,"6a124cb04da4df8e5924d495",4,5,"moderngreen","moderngreen","5","7","6","5","6","7","1","6","7","6",1,644332.899999999,644344.296,644360.8
118,"6a124cb04da4df8e5924d495",5,6,"primitivist","primitivist","7","6","6","7","3","4","5","3","4","4",0,709861,709872.2,709888.9
118,"6a124cb04da4df8e5924d495",6,7,"lawBased","lawBased","7","7","7","7","6","7","2","6","5","6",0,827484.600000001,827493.2,827509.9
119,"6a1bc40efaf7defaede89aa6",0,1,"anarchic","anarchic","6","6","6","7","5","7","6","7","7","6",7,133272.099999905,133301.046,133317.8
119,"6a1bc40efaf7defaede89aa6",1,2,"aicentered","aicentered","1","1","2","2","2","2","1","2","5","2",5,215591.599999905,215602.728,215602.728
119,"6a1bc40efaf7defaede89aa6",2,3,"futurist","futurist","5","4","5","3","2","2","1","1","5","1",4,272839.200000048,272853.296,272853.296
119,"6a1bc40efaf7defaede89aa6",3,4,"moderngreen","moderngreen","6","6","6","7","5","6","5","5","6","5",9,336293.799999952,336306.7,336320.7
119,"6a1bc40efaf7defaede89aa6",4,5,"primitivist","primitivist","7","7","7","7","7","6","7","7","7","7",0,394911.5,394924.862,394938.3
119,"6a1bc40efaf7defaede89aa6",5,6,"religious","religious","4","4","5","6","1","1","1","1","1","1",0,423575.099999905,423572.1,423588.8
119,"6a1bc40efaf7defaede89aa6",6,7,"lawBased","lawBased","3","3","3","5","4","5","5","4","4","3",2,456297.400000095,456305.996,456322.5
