audio_file,transcript_file,transcript_length,processing_time_seconds
69e197974406b0a6289223db_audio_ranking_explanation_1780386956783.webm,69e197974406b0a6289223db_audio_ranking_explanation_1780386956783_transcript.json,1947,30.490859
69e2e8831029b11b8a50d076_audio_missing_utopia_1780268596356.webm,69e2e8831029b11b8a50d076_audio_missing_utopia_1780268596356_transcript.json,1029,18.463357
69e2e8831029b11b8a50d076_audio_ranking_explanation_1780268466523.webm,69e2e8831029b11b8a50d076_audio_ranking_explanation_1780268466523_transcript.json,2412,38.305655
69e408f53c6834fd1ceadad4_audio_missing_utopia_1780412954311.webm,69e408f53c6834fd1ceadad4_audio_missing_utopia_1780412954311_transcript.json,458,9.852036
69e408f53c6834fd1ceadad4_audio_ranking_explanation_1780412912378.webm,69e408f53c6834fd1ceadad4_audio_ranking_explanation_1780412912378_transcript.json,1218,19.835594
69e597ce1104d00919f3f2c3_audio_missing_utopia_1780271354976.webm,69e597ce1104d00919f3f2c3_audio_missing_utopia_1780271354976_transcript.json,482,7.687226
69e597ce1104d00919f3f2c3_audio_ranking_explanation_1780271314200.webm,69e597ce1104d00919f3f2c3_audio_ranking_explanation_1780271314200_transcript.json,1285,21.027481
69e63e9413ec828e97526757_audio_missing_utopia_1780426559141.webm,69e63e9413ec828e97526757_audio_missing_utopia_1780426559141_transcript.json,55,4.513704
69e63e9413ec828e97526757_audio_ranking_explanation_1780426469346.webm,69e63e9413ec828e97526757_audio_ranking_explanation_1780426469346_transcript.json,128,4.95774
69e67cd1550480b8c9967eeb_audio_missing_utopia_1780404391698.webm,69e67cd1550480b8c9967eeb_audio_missing_utopia_1780404391698_transcript.json,243,5.957469
69e67cd1550480b8c9967eeb_audio_ranking_explanation_1780404365384.webm,69e67cd1550480b8c9967eeb_audio_ranking_explanation_1780404365384_transcript.json,322,8.861132
69e7ded4f1a24a777d92e59a_audio_missing_utopia_1780401226995.webm,69e7ded4f1a24a777d92e59a_audio_missing_utopia_1780401226995_transcript.json,409,9.339661
69e7ded4f1a24a777d92e59a_audio_ranking_explanation_1780401178405.webm,69e7ded4f1a24a777d92e59a_audio_ranking_explanation_1780401178405_transcript.json,789,14.883219
69e81749c5b5f9c50b132749_audio_missing_utopia_1780381010292.webm,69e81749c5b5f9c50b132749_audio_missing_utopia_1780381010292_transcript.json,1624,39.125649
69e81749c5b5f9c50b132749_audio_ranking_explanation_1780380904608.webm,69e81749c5b5f9c50b132749_audio_ranking_explanation_1780380904608_transcript.json,320,9.28872
69e83c91e2420c0266697081_audio_missing_utopia_1780397703618.webm,69e83c91e2420c0266697081_audio_missing_utopia_1780397703618_transcript.json,429,9.339837
69e83c91e2420c0266697081_audio_ranking_explanation_1780397644122.webm,69e83c91e2420c0266697081_audio_ranking_explanation_1780397644122_transcript.json,2933,49.71657
69e91af54ecc31385a08bc37_audio_missing_utopia_1780412468571.webm,69e91af54ecc31385a08bc37_audio_missing_utopia_1780412468571_transcript.json,159,5.140053
69e91af54ecc31385a08bc37_audio_ranking_explanation_1780412434673.webm,69e91af54ecc31385a08bc37_audio_ranking_explanation_1780412434673_transcript.json,362,6.731714
69e91f33f049227e93ed364b_audio_missing_utopia_1780435875522.webm,69e91f33f049227e93ed364b_audio_missing_utopia_1780435875522_transcript.json,790,12.14723
69e91f33f049227e93ed364b_audio_ranking_explanation_1780435811591.webm,69e91f33f049227e93ed364b_audio_ranking_explanation_1780435811591_transcript.json,1499,24.692923
69e96d63ea37c8245128778f_audio_missing_utopia_1780228927605.webm,69e96d63ea37c8245128778f_audio_missing_utopia_1780228927605_transcript.json,146,5.517671
69e96d63ea37c8245128778f_audio_ranking_explanation_1780228845784.webm,69e96d63ea37c8245128778f_audio_ranking_explanation_1780228845784_transcript.json,216,8.611396
69e96f9a9720314bfef36394_audio_missing_utopia_1780381109348.webm,69e96f9a9720314bfef36394_audio_missing_utopia_1780381109348_transcript.json,495,12.505187
69e96f9a9720314bfef36394_audio_ranking_explanation_1780381050590.webm,69e96f9a9720314bfef36394_audio_ranking_explanation_1780381050590_transcript.json,704,13.941634
69e9718147d1bb9c75f8e14f_audio_missing_utopia_1780393250030.webm,69e9718147d1bb9c75f8e14f_audio_missing_utopia_1780393250030_transcript.json,44,4.48688
69e9718147d1bb9c75f8e14f_audio_ranking_explanation_1780393192812.webm,69e9718147d1bb9c75f8e14f_audio_ranking_explanation_1780393192812_transcript.json,77,4.67133
69e980c89da1ccaa91f5672a_audio_missing_utopia_1780387991777.webm,69e980c89da1ccaa91f5672a_audio_missing_utopia_1780387991777_transcript.json,342,6.797826
69e980c89da1ccaa91f5672a_audio_ranking_explanation_1780387943697.webm,69e980c89da1ccaa91f5672a_audio_ranking_explanation_1780387943697_transcript.json,464,9.780765
69e9e4b0403f283ee70a50ec_audio_missing_utopia_1780436323239.webm,69e9e4b0403f283ee70a50ec_audio_missing_utopia_1780436323239_transcript.json,270,6.500601
69e9e4b0403f283ee70a50ec_audio_ranking_explanation_1780436282577.webm,69e9e4b0403f283ee70a50ec_audio_ranking_explanation_1780436282577_transcript.json,789,14.651252
69ea7367c2fff52ec22449cd_audio_missing_utopia_1780402096476.webm,69ea7367c2fff52ec22449cd_audio_missing_utopia_1780402096476_transcript.json,344,8.892521
69ea7367c2fff52ec22449cd_audio_ranking_explanation_1780402045605.webm,69ea7367c2fff52ec22449cd_audio_ranking_explanation_1780402045605_transcript.json,508,12.94836
69ea85a781acc0db1d9ebd8f_audio_missing_utopia_1780399463996.webm,69ea85a781acc0db1d9ebd8f_audio_missing_utopia_1780399463996_transcript.json,289,6.164843
69ea85a781acc0db1d9ebd8f_audio_ranking_explanation_1780399396686.webm,69ea85a781acc0db1d9ebd8f_audio_ranking_explanation_1780399396686_transcript.json,807,14.307285
69eb9aa32511bd79b8d72580_audio_missing_utopia_1780393189005.webm,69eb9aa32511bd79b8d72580_audio_missing_utopia_1780393189005_transcript.json,464,9.92473
69eb9aa32511bd79b8d72580_audio_ranking_explanation_1780393117789.webm,69eb9aa32511bd79b8d72580_audio_ranking_explanation_1780393117789_transcript.json,413,9.979987
69ed0c6734ee18b16b158c67_audio_missing_utopia_1780432802361.webm,69ed0c6734ee18b16b158c67_audio_missing_utopia_1780432802361_transcript.json,1490,24.16197
69ed0c6734ee18b16b158c67_audio_ranking_explanation_1780432660625.webm,69ed0c6734ee18b16b158c67_audio_ranking_explanation_1780432660625_transcript.json,1430,23.356696
69ed0e642867961fbd1ac973_audio_missing_utopia_1780411091941.webm,69ed0e642867961fbd1ac973_audio_missing_utopia_1780411091941_transcript.json,214,5.936167
69ed0e642867961fbd1ac973_audio_ranking_explanation_1780411059394.webm,69ed0e642867961fbd1ac973_audio_ranking_explanation_1780411059394_transcript.json,876,15.48271
69ed51c1fdcc2febba6a8024_audio_missing_utopia_1780418495116.webm,69ed51c1fdcc2febba6a8024_audio_missing_utopia_1780418495116_transcript.json,180,5.421632
69ed51c1fdcc2febba6a8024_audio_ranking_explanation_1780418454257.webm,69ed51c1fdcc2febba6a8024_audio_ranking_explanation_1780418454257_transcript.json,250,8.546428
69ed6b56ec2b40534d6806ad_audio_missing_utopia_1780428975866.webm,69ed6b56ec2b40534d6806ad_audio_missing_utopia_1780428975866_transcript.json,976,19.037402
69ed6b56ec2b40534d6806ad_audio_ranking_explanation_1780428811408.webm,69ed6b56ec2b40534d6806ad_audio_ranking_explanation_1780428811408_transcript.json,2447,41.47314
69ee4a93e4b6f636b49e6771_audio_missing_utopia_1780392086106.webm,69ee4a93e4b6f636b49e6771_audio_missing_utopia_1780392086106_transcript.json,1242,19.043404
69ee4a93e4b6f636b49e6771_audio_ranking_explanation_1780391816358.webm,69ee4a93e4b6f636b49e6771_audio_ranking_explanation_1780391816358_transcript.json,2100,41.425108
69ee82889c93673d3fe5ff5a_audio_missing_utopia_1780407499522.webm,69ee82889c93673d3fe5ff5a_audio_missing_utopia_1780407499522_transcript.json,337,5.984957
69ee82889c93673d3fe5ff5a_audio_ranking_explanation_1780407392621.webm,69ee82889c93673d3fe5ff5a_audio_ranking_explanation_1780407392621_transcript.json,355,8.544162
69eeeb8ffdb5683bcd4c404c_audio_missing_utopia_1780406483827.webm,69eeeb8ffdb5683bcd4c404c_audio_missing_utopia_1780406483827_transcript.json,731,13.746796
69eeeb8ffdb5683bcd4c404c_audio_ranking_explanation_1780406416579.webm,69eeeb8ffdb5683bcd4c404c_audio_ranking_explanation_1780406416579_transcript.json,705,13.876107
69ef36098cf562a8a5b1251f_audio_missing_utopia_1780431152690.webm,69ef36098cf562a8a5b1251f_audio_missing_utopia_1780431152690_transcript.json,295,6.531588
69ef36098cf562a8a5b1251f_audio_ranking_explanation_1780431094952.webm,69ef36098cf562a8a5b1251f_audio_ranking_explanation_1780431094952_transcript.json,1543,25.081838
69efcfba84d2e0f9dccd0692_audio_missing_utopia_1780378938971.webm,69efcfba84d2e0f9dccd0692_audio_missing_utopia_1780378938971_transcript.json,1273,22.233794
69efcfba84d2e0f9dccd0692_audio_ranking_explanation_1780378799147.webm,69efcfba84d2e0f9dccd0692_audio_ranking_explanation_1780378799147_transcript.json,2123,40.306602
69f0d6ece0af9c37a6adc97c_audio_missing_utopia_1780402720042.webm,69f0d6ece0af9c37a6adc97c_audio_missing_utopia_1780402720042_transcript.json,1006,17.278571
69f0d6ece0af9c37a6adc97c_audio_ranking_explanation_1780402508143.webm,69f0d6ece0af9c37a6adc97c_audio_ranking_explanation_1780402508143_transcript.json,727,13.160622
69f0d72473ebbbfb5bdab2fb_audio_missing_utopia_1780426481279.webm,69f0d72473ebbbfb5bdab2fb_audio_missing_utopia_1780426481279_transcript.json,37,4.452799
69f0d72473ebbbfb5bdab2fb_audio_ranking_explanation_1780426467127.webm,69f0d72473ebbbfb5bdab2fb_audio_ranking_explanation_1780426467127_transcript.json,587,12.945921
69f0ef2a58d846e3bbe5a68f_audio_missing_utopia_1780390467442.webm,69f0ef2a58d846e3bbe5a68f_audio_missing_utopia_1780390467442_transcript.json,727,13.005453
69f11abbcb74929a2bf4a175_audio_missing_utopia_1780381641126.webm,69f11abbcb74929a2bf4a175_audio_missing_utopia_1780381641126_transcript.json,330,6.575368
69f11abbcb74929a2bf4a175_audio_ranking_explanation_1780381485999.webm,69f11abbcb74929a2bf4a175_audio_ranking_explanation_1780381485999_transcript.json,163,5.252511
69f11c9f9a42a013e07426d3_audio_missing_utopia_1780384393246.webm,69f11c9f9a42a013e07426d3_audio_missing_utopia_1780384393246_transcript.json,83,4.67682
69f11c9f9a42a013e07426d3_audio_ranking_explanation_1780384366022.webm,69f11c9f9a42a013e07426d3_audio_ranking_explanation_1780384366022_transcript.json,426,9.067508
69f135284e35bc7ed69af8a8_audio_missing_utopia_1780263995124.webm,69f135284e35bc7ed69af8a8_audio_missing_utopia_1780263995124_transcript.json,389,7.158997
69f135284e35bc7ed69af8a8_audio_ranking_explanation_1780263948637.webm,69f135284e35bc7ed69af8a8_audio_ranking_explanation_1780263948637_transcript.json,489,10.000033
69f14586ec194f18f9ace54f_audio_missing_utopia_1780395567276.webm,69f14586ec194f18f9ace54f_audio_missing_utopia_1780395567276_transcript.json,434,9.656368
69f14586ec194f18f9ace54f_audio_ranking_explanation_1780395378427.webm,69f14586ec194f18f9ace54f_audio_ranking_explanation_1780395378427_transcript.json,1576,27.66849
69f2911e70d459bc627005be_audio_missing_utopia_1780325205324.webm,69f2911e70d459bc627005be_audio_missing_utopia_1780325205324_transcript.json,781,12.177387
69f2911e70d459bc627005be_audio_ranking_explanation_1780325019678.webm,69f2911e70d459bc627005be_audio_ranking_explanation_1780325019678_transcript.json,1840,29.110344
69f2bd53f07ed3cf6fc6fd94_audio_missing_utopia_1780410144893.webm,69f2bd53f07ed3cf6fc6fd94_audio_missing_utopia_1780410144893_transcript.json,1307,20.961613
69f2bd53f07ed3cf6fc6fd94_audio_ranking_explanation_1780410027108.webm,69f2bd53f07ed3cf6fc6fd94_audio_ranking_explanation_1780410027108_transcript.json,3835,56.496137
69f2e41b9e247db43c69fb42_audio_missing_utopia_1780419401024.webm,69f2e41b9e247db43c69fb42_audio_missing_utopia_1780419401024_transcript.json,345,8.981316
69f2e41b9e247db43c69fb42_audio_ranking_explanation_1780419245988.webm,69f2e41b9e247db43c69fb42_audio_ranking_explanation_1780419245988_transcript.json,403,12.877423
69f3fc26bbf5ecb0a37b73af_audio_missing_utopia_1780408896073.webm,69f3fc26bbf5ecb0a37b73af_audio_missing_utopia_1780408896073_transcript.json,167,5.64889
69f3fc26bbf5ecb0a37b73af_audio_ranking_explanation_1780408867207.webm,69f3fc26bbf5ecb0a37b73af_audio_ranking_explanation_1780408867207_transcript.json,1901,32.656244
69f49562a94a4da9c8520aa1_audio_missing_utopia_1780393162696.webm,69f49562a94a4da9c8520aa1_audio_missing_utopia_1780393162696_transcript.json,934,15.024245
69f49562a94a4da9c8520aa1_audio_ranking_explanation_1780393051583.webm,69f49562a94a4da9c8520aa1_audio_ranking_explanation_1780393051583_transcript.json,1187,19.097934
69f5ffead896ece4c5fe58e2_audio_missing_utopia_1780486413460.webm,69f5ffead896ece4c5fe58e2_audio_missing_utopia_1780486413460_transcript.json,1689,29.270433
69f5ffead896ece4c5fe58e2_audio_ranking_explanation_1780486235289.webm,69f5ffead896ece4c5fe58e2_audio_ranking_explanation_1780486235289_transcript.json,2134,35.110688
69f62e8b80575ae2288b14b2_audio_missing_utopia_1780380875141.webm,69f62e8b80575ae2288b14b2_audio_missing_utopia_1780380875141_transcript.json,326,10.530382
69f62e8b80575ae2288b14b2_audio_ranking_explanation_1780380769314.webm,69f62e8b80575ae2288b14b2_audio_ranking_explanation_1780380769314_transcript.json,137,7.498063
69f636b26cb93c1c2da8b5e8_audio_missing_utopia_1780447649387.webm,69f636b26cb93c1c2da8b5e8_audio_missing_utopia_1780447649387_transcript.json,214,7.849577
69f636b26cb93c1c2da8b5e8_audio_ranking_explanation_1780447412047.webm,69f636b26cb93c1c2da8b5e8_audio_ranking_explanation_1780447412047_transcript.json,31,4.457095
69f63c887d8133dc046897fa_audio_missing_utopia_1780407017004.webm,69f63c887d8133dc046897fa_audio_missing_utopia_1780407017004_transcript.json,212,5.873801
69f63c887d8133dc046897fa_audio_ranking_explanation_1780406947531.webm,69f63c887d8133dc046897fa_audio_ranking_explanation_1780406947531_transcript.json,208,8.226708
69f7d0570e04b2ae2c3e7e26_audio_missing_utopia_1780523260426.webm,69f7d0570e04b2ae2c3e7e26_audio_missing_utopia_1780523260426_transcript.json,503,10.279786
69f7d0570e04b2ae2c3e7e26_audio_ranking_explanation_1780523216591.webm,69f7d0570e04b2ae2c3e7e26_audio_ranking_explanation_1780523216591_transcript.json,1707,27.358156
69f8efeeb3152a5e550bf057_audio_missing_utopia_1780402315988.webm,69f8efeeb3152a5e550bf057_audio_missing_utopia_1780402315988_transcript.json,120,5.055217
69f8efeeb3152a5e550bf057_audio_ranking_explanation_1780402294873.webm,69f8efeeb3152a5e550bf057_audio_ranking_explanation_1780402294873_transcript.json,1560,26.500344
69f8f44ee6bf15c5d2f9e595_audio_missing_utopia_1780329611749.webm,69f8f44ee6bf15c5d2f9e595_audio_missing_utopia_1780329611749_transcript.json,503,9.367446
69f8f44ee6bf15c5d2f9e595_audio_ranking_explanation_1780329495281.webm,69f8f44ee6bf15c5d2f9e595_audio_ranking_explanation_1780329495281_transcript.json,557,11.799176
69f938d4d5bd55e66f88f331_audio_missing_utopia_1780417694993.webm,69f938d4d5bd55e66f88f331_audio_missing_utopia_1780417694993_transcript.json,1292,20.854975
69f938d4d5bd55e66f88f331_audio_ranking_explanation_1780417469612.webm,69f938d4d5bd55e66f88f331_audio_ranking_explanation_1780417469612_transcript.json,1985,34.902162
69f97c65d0bbaa97a2a0eee9_audio_missing_utopia_1780439676092.webm,69f97c65d0bbaa97a2a0eee9_audio_missing_utopia_1780439676092_transcript.json,510,9.902347
69f97c65d0bbaa97a2a0eee9_audio_ranking_explanation_1780439625864.webm,69f97c65d0bbaa97a2a0eee9_audio_ranking_explanation_1780439625864_transcript.json,593,11.262662
69f982d8dd2a2a1e9f1c16fc_audio_missing_utopia_1780384016329.webm,69f982d8dd2a2a1e9f1c16fc_audio_missing_utopia_1780384016329_transcript.json,518,9.959831
69f982d8dd2a2a1e9f1c16fc_audio_ranking_explanation_1780383961907.webm,69f982d8dd2a2a1e9f1c16fc_audio_ranking_explanation_1780383961907_transcript.json,1211,22.653418
69f9d194b0eebbd9aea739b5_audio_missing_utopia_1780379643820.webm,69f9d194b0eebbd9aea739b5_audio_missing_utopia_1780379643820_transcript.json,153,5.145858
69f9d194b0eebbd9aea739b5_audio_ranking_explanation_1780379568050.webm,69f9d194b0eebbd9aea739b5_audio_ranking_explanation_1780379568050_transcript.json,154,7.529493
69f9dfe6814b936120d97ac9_audio_missing_utopia_1780408415982.webm,69f9dfe6814b936120d97ac9_audio_missing_utopia_1780408415982_transcript.json,217,5.618244
69f9dfe6814b936120d97ac9_audio_ranking_explanation_1780408348128.webm,69f9dfe6814b936120d97ac9_audio_ranking_explanation_1780408348128_transcript.json,905,17.241545
69fa44cccc681b5f8be84e23_audio_missing_utopia_1780406606127.webm,69fa44cccc681b5f8be84e23_audio_missing_utopia_1780406606127_transcript.json,183,5.624399
69fa44cccc681b5f8be84e23_audio_ranking_explanation_1780406568293.webm,69fa44cccc681b5f8be84e23_audio_ranking_explanation_1780406568293_transcript.json,1696,34.326533
69fab71a215f5a17bbecc692_audio_missing_utopia_1780380188149.webm,69fab71a215f5a17bbecc692_audio_missing_utopia_1780380188149_transcript.json,1394,21.397471
69fab71a215f5a17bbecc692_audio_ranking_explanation_1780380017445.webm,69fab71a215f5a17bbecc692_audio_ranking_explanation_1780380017445_transcript.json,2422,36.016173
69fb69fc0d2413c89f9896e6_audio_missing_utopia_1780406507993.webm,69fb69fc0d2413c89f9896e6_audio_missing_utopia_1780406507993_transcript.json,303,6.518347
69fb69fc0d2413c89f9896e6_audio_ranking_explanation_1780406471954.webm,69fb69fc0d2413c89f9896e6_audio_ranking_explanation_1780406471954_transcript.json,311,6.415326
69fb85c62b92db7fae0e42a2_audio_missing_utopia_1780439188505.webm,69fb85c62b92db7fae0e42a2_audio_missing_utopia_1780439188505_transcript.json,153,5.275176
69fb85c62b92db7fae0e42a2_audio_ranking_explanation_1780439164282.webm,69fb85c62b92db7fae0e42a2_audio_ranking_explanation_1780439164282_transcript.json,854,15.407207
69fb8d85c239a57e0df4e1d3_audio_missing_utopia_1780243693268.webm,69fb8d85c239a57e0df4e1d3_audio_missing_utopia_1780243693268_transcript.json,352,9.047911
69fb8d85c239a57e0df4e1d3_audio_ranking_explanation_1780243625878.webm,69fb8d85c239a57e0df4e1d3_audio_ranking_explanation_1780243625878_transcript.json,794,16.850671
69fba19c13731b3f706e38b1_audio_missing_utopia_1780219612622.webm,69fba19c13731b3f706e38b1_audio_missing_utopia_1780219612622_transcript.json,273,5.990675
69fba1d76bc977f982998a3a_audio_missing_utopia_1780380272295.webm,69fba1d76bc977f982998a3a_audio_missing_utopia_1780380272295_transcript.json,837,15.10962
69fba1d76bc977f982998a3a_audio_ranking_explanation_1780380176999.webm,69fba1d76bc977f982998a3a_audio_ranking_explanation_1780380176999_transcript.json,2481,38.385282
69fba1f39803e63b67d49272_audio_missing_utopia_1780395118296.webm,69fba1f39803e63b67d49272_audio_missing_utopia_1780395118296_transcript.json,781,14.22937
69fba1f39803e63b67d49272_audio_ranking_explanation_1780395027746.webm,69fba1f39803e63b67d49272_audio_ranking_explanation_1780395027746_transcript.json,2806,37.164114
69fba31786a9f62439a74897_audio_missing_utopia_1780380357157.webm,69fba31786a9f62439a74897_audio_missing_utopia_1780380357157_transcript.json,1116,18.472597
69fba31786a9f62439a74897_audio_ranking_explanation_1780380244431.webm,69fba31786a9f62439a74897_audio_ranking_explanation_1780380244431_transcript.json,1207,22.342213
69fba866c48220909d281e3f_audio_missing_utopia_1780390726373.webm,69fba866c48220909d281e3f_audio_missing_utopia_1780390726373_transcript.json,1080,23.393112
69fba866c48220909d281e3f_audio_ranking_explanation_1780390558490.webm,69fba866c48220909d281e3f_audio_ranking_explanation_1780390558490_transcript.json,3532,61.17208
69fc6d63d6ac9d6a76e329ad_audio_missing_utopia_1780402927185.webm,69fc6d63d6ac9d6a76e329ad_audio_missing_utopia_1780402927185_transcript.json,975,17.281761
69fc6d63d6ac9d6a76e329ad_audio_ranking_explanation_1780402809307.webm,69fc6d63d6ac9d6a76e329ad_audio_ranking_explanation_1780402809307_transcript.json,1907,34.23586
69fdda7b1de3674cc53ee356_audio_missing_utopia_1780395717574.webm,69fdda7b1de3674cc53ee356_audio_missing_utopia_1780395717574_transcript.json,327,8.774916
69fdda7b1de3674cc53ee356_audio_ranking_explanation_1780395665752.webm,69fdda7b1de3674cc53ee356_audio_ranking_explanation_1780395665752_transcript.json,411,9.50597
69fe0a1379c697a122be3c51_audio_missing_utopia_1780381580501.webm,69fe0a1379c697a122be3c51_audio_missing_utopia_1780381580501_transcript.json,220,6.252616
69fe0a1379c697a122be3c51_audio_ranking_explanation_1780381552971.webm,69fe0a1379c697a122be3c51_audio_ranking_explanation_1780381552971_transcript.json,950,17.969217
69fe12a3cbb83e4d288a6082_audio_missing_utopia_1780441855063.webm,69fe12a3cbb83e4d288a6082_audio_missing_utopia_1780441855063_transcript.json,1473,23.402753
69fe12a3cbb83e4d288a6082_audio_ranking_explanation_1780441724095.webm,69fe12a3cbb83e4d288a6082_audio_ranking_explanation_1780441724095_transcript.json,2404,35.105958
69fe57468b52fe5dd81773d0_audio_missing_utopia_1780419032636.webm,69fe57468b52fe5dd81773d0_audio_missing_utopia_1780419032636_transcript.json,201,5.709723
69fe8789002b61a3f797722e_audio_missing_utopia_1780278690017.webm,69fe8789002b61a3f797722e_audio_missing_utopia_1780278690017_transcript.json,139,5.193905
69fe8789002b61a3f797722e_audio_ranking_explanation_1780278176231.webm,69fe8789002b61a3f797722e_audio_ranking_explanation_1780278176231_transcript.json,437,9.667247
69ffa3efb10faa3cf2733a24_audio_missing_utopia_1780408223015.webm,69ffa3efb10faa3cf2733a24_audio_missing_utopia_1780408223015_transcript.json,198,8.195012
69ffa3efb10faa3cf2733a24_audio_ranking_explanation_1780408118849.webm,69ffa3efb10faa3cf2733a24_audio_ranking_explanation_1780408118849_transcript.json,1226,31.579597
69ffe5da917d458e31b7f33c_audio_missing_utopia_1780406146364.webm,69ffe5da917d458e31b7f33c_audio_missing_utopia_1780406146364_transcript.json,616,13.675257
69ffe5da917d458e31b7f33c_audio_ranking_explanation_1780406047469.webm,69ffe5da917d458e31b7f33c_audio_ranking_explanation_1780406047469_transcript.json,927,15.384796
69fff1bc3883a7ede899af09_audio_missing_utopia_1780426961735.webm,69fff1bc3883a7ede899af09_audio_missing_utopia_1780426961735_transcript.json,710,12.081309
69fff1bc3883a7ede899af09_audio_ranking_explanation_1780426876688.webm,69fff1bc3883a7ede899af09_audio_ranking_explanation_1780426876688_transcript.json,1410,20.769612
69fff7076b68ecf72d03cab7_audio_missing_utopia_1780233179037.webm,69fff7076b68ecf72d03cab7_audio_missing_utopia_1780233179037_transcript.json,503,10.121519
69fff7076b68ecf72d03cab7_audio_ranking_explanation_1780233141039.webm,69fff7076b68ecf72d03cab7_audio_ranking_explanation_1780233141039_transcript.json,1646,23.320167
6a00b8ac3d945373290b0f29_audio_missing_utopia_1780405399150.webm,6a00b8ac3d945373290b0f29_audio_missing_utopia_1780405399150_transcript.json,376,7.119324
6a00b8ac3d945373290b0f29_audio_ranking_explanation_1780405356510.webm,6a00b8ac3d945373290b0f29_audio_ranking_explanation_1780405356510_transcript.json,570,12.785293
6a00c7ba2c43eaaf569dfe24_audio_missing_utopia_1780336803408.webm,6a00c7ba2c43eaaf569dfe24_audio_missing_utopia_1780336803408_transcript.json,372,9.735894
6a00c7ba2c43eaaf569dfe24_audio_ranking_explanation_1780336700615.webm,6a00c7ba2c43eaaf569dfe24_audio_ranking_explanation_1780336700615_transcript.json,1360,24.38751
6a00eb1bf01dccf542628044_audio_missing_utopia_1780410128781.webm,6a00eb1bf01dccf542628044_audio_missing_utopia_1780410128781_transcript.json,773,14.124173
6a00eb1bf01dccf542628044_audio_ranking_explanation_1780409911887.webm,6a00eb1bf01dccf542628044_audio_ranking_explanation_1780409911887_transcript.json,1045,20.024106
6a0122424f5dfae04edaa4b4_audio_missing_utopia_1780406789431.webm,6a0122424f5dfae04edaa4b4_audio_missing_utopia_1780406789431_transcript.json,781,14.673433
6a0122424f5dfae04edaa4b4_audio_ranking_explanation_1780406691561.webm,6a0122424f5dfae04edaa4b4_audio_ranking_explanation_1780406691561_transcript.json,832,17.967247
6a01d75da4748c5deb7237d7_audio_missing_utopia_1780412307372.webm,6a01d75da4748c5deb7237d7_audio_missing_utopia_1780412307372_transcript.json,977,20.352606
6a01d75da4748c5deb7237d7_audio_ranking_explanation_1780412118775.webm,6a01d75da4748c5deb7237d7_audio_ranking_explanation_1780412118775_transcript.json,4326,74.426556
6a01da6beb0da70a25f5dbf5_audio_missing_utopia_1780410779371.webm,6a01da6beb0da70a25f5dbf5_audio_missing_utopia_1780410779371_transcript.json,388,7.173155
6a01da6beb0da70a25f5dbf5_audio_ranking_explanation_1780410734209.webm,6a01da6beb0da70a25f5dbf5_audio_ranking_explanation_1780410734209_transcript.json,1536,24.99912
6a0213950776ba356a324177_audio_missing_utopia_1780402328169.webm,6a0213950776ba356a324177_audio_missing_utopia_1780402328169_transcript.json,59,4.573169
6a0213950776ba356a324177_audio_ranking_explanation_1780402273746.webm,6a0213950776ba356a324177_audio_ranking_explanation_1780402273746_transcript.json,343,7.058529
6a0225434a6fa72955c8b5cb_audio_missing_utopia_1780444710915.webm,6a0225434a6fa72955c8b5cb_audio_missing_utopia_1780444710915_transcript.json,300,8.667556
6a0225434a6fa72955c8b5cb_audio_ranking_explanation_1780444256222.webm,6a0225434a6fa72955c8b5cb_audio_ranking_explanation_1780444256222_transcript.json,746,14.492701
6a025143ab399f83cdaa9f16_audio_missing_utopia_1780429843167.webm,6a025143ab399f83cdaa9f16_audio_missing_utopia_1780429843167_transcript.json,176,5.3377
6a025143ab399f83cdaa9f16_audio_ranking_explanation_1780429755302.webm,6a025143ab399f83cdaa9f16_audio_ranking_explanation_1780429755302_transcript.json,125,4.965362
6a02a3d567b030856033eb52_audio_missing_utopia_1780382397315.webm,6a02a3d567b030856033eb52_audio_missing_utopia_1780382397315_transcript.json,387,6.711004
6a02a3d567b030856033eb52_audio_ranking_explanation_1780382274633.webm,6a02a3d567b030856033eb52_audio_ranking_explanation_1780382274633_transcript.json,125,5.022734
6a02ab669081e158531f77f6_audio_missing_utopia_1780407252451.webm,6a02ab669081e158531f77f6_audio_missing_utopia_1780407252451_transcript.json,440,9.812516
6a02ab669081e158531f77f6_audio_ranking_explanation_1780407189090.webm,6a02ab669081e158531f77f6_audio_ranking_explanation_1780407189090_transcript.json,630,13.460654
6a02d6ae830868fc71cdbdb9_audio_missing_utopia_1780379275719.webm,6a02d6ae830868fc71cdbdb9_audio_missing_utopia_1780379275719_transcript.json,352,9.568806
6a02d6ae830868fc71cdbdb9_audio_ranking_explanation_1780379162868.webm,6a02d6ae830868fc71cdbdb9_audio_ranking_explanation_1780379162868_transcript.json,771,14.16855
6a037bdccdf50aa9efd14b0b_audio_missing_utopia_1780378149011.webm,6a037bdccdf50aa9efd14b0b_audio_missing_utopia_1780378149011_transcript.json,461,12.070341
6a037bdccdf50aa9efd14b0b_audio_ranking_explanation_1780378081584.webm,6a037bdccdf50aa9efd14b0b_audio_ranking_explanation_1780378081584_transcript.json,1424,28.052532
6a040bdbd59cb32784363045_audio_missing_utopia_1780398072819.webm,6a040bdbd59cb32784363045_audio_missing_utopia_1780398072819_transcript.json,718,13.212504
